name ts   x y z   roll pitch yaw  err delay
HR_6 1776353924.343924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.001115
QR_4 1776353924.343924000 0.997916   0.998198 1.00122 7.4611e-05   5.66847e-05 1.44535 0.0001   0.001115
HR_6 1776353924.353924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.9e-05
QR_4 1776353924.353924000 0.997987   0.998211 1.00114 -4.77589e-05   5.19453e-05 1.44636 0.0001   3.9e-05
HR_6 1776353924.363924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6e-06
QR_4 1776353924.363924000 0.998073   0.998234 1.001 -0.000114312   0.000150795 1.44767 0.0001   6e-06
HR_6 1776353924.373924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.5e-05
QR_4 1776353924.373924000 0.998146   0.998252 1.00088 -0.000133871   0.000264562 1.44899 0.0001   2.5e-05
HR_6 1776353924.383924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000441
QR_4 1776353924.383924000 0.998222   0.998273 1.0007 -0.00026031   0.000476882 1.45023 0.0001   0.000441
HR_6 1776353924.393924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.001019
QR_4 1776353924.393924000 0.998307   0.998298 1.00055 -0.000392747   0.000691161 1.45136 0.0001   0.001019
HR_6 1776353924.403924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.3e-05
QR_4 1776353924.403924000 0.998398   0.99833 1.0004 -0.000532922   0.000835018 1.45284 0.0001   5.3e-05
HR_6 1776353924.413925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.1e-05
QR_4 1776353924.413925000 0.998465   0.998355 1.00032 -0.000596179   0.000897739 1.45426 0.0001   3.1e-05
HR_6 1776353924.423925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.00035
QR_4 1776353924.423925000 0.998542   0.998393 1.0002 -0.000708059   0.000941694 1.4558 0.0001   0.00035
HR_6 1776353924.433925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.2e-05
QR_4 1776353924.433925000 0.998620   0.998435 1.00007 -0.000843279   0.000944653 1.4575 0.0001   2.2e-05
HR_6 1776353924.443925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.1e-05
QR_4 1776353924.443925000 0.998683   0.998476 0.999976 -0.000891335   0.000928816 1.45953 0.0001   3.1e-05
HR_6 1776353924.453925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-05
QR_4 1776353924.453925000 0.998755   0.998525 0.999861 -0.000984005   0.000892268 1.46158 0.0001   3e-05
HR_6 1776353924.463925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-06
QR_4 1776353924.463925000 0.998809   0.998559 0.999775 -0.000948754   0.000811334 1.46293 0.0001   2e-06
HR_6 1776353924.473925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.1e-05
QR_4 1776353924.473925000 0.998862   0.99858 0.999704 -0.00077907   0.000730992 1.46495 0.0001   3.1e-05
HR_6 1776353924.483925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000362
QR_4 1776353924.483925000 0.998905   0.998593 0.999621 -0.000597385   0.000671636 1.46614 0.0001   0.000362
HR_6 1776353924.493925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.5e-05
QR_4 1776353924.493925000 0.998963   0.998605 0.999512 -0.000218794   0.000655665 1.46714 0.0001   2.5e-05
HR_6 1776353924.503925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.0006
QR_4 1776353924.503925000 0.999021   0.998601 0.999461 8.28067e-05   0.00069204 1.46841 0.0001   0.0006
HR_6 1776353924.513926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.1e-05
QR_4 1776353924.513926000 0.999084   0.998603 0.999416 0.000258768   0.000758107 1.46959 0.0001   5.1e-05
HR_6 1776353924.523926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.2e-05
QR_4 1776353924.523926000 0.999152   0.998604 0.999412 0.00029317   0.000835282 1.46984 0.0001   2.2e-05
HR_6 1776353924.533926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.4e-05
QR_4 1776353924.533926000 0.999214   0.998609 0.99943 0.000244668   0.000822858 1.47136 0.0001   4.4e-05
HR_6 1776353924.543926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.1e-05
QR_4 1776353924.543926000 0.999280   0.998613 0.999452 0.000167986   0.0007585 1.47299 0.0001   4.1e-05
HR_6 1776353924.553926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.5e-05
QR_4 1776353924.553926000 0.999362   0.998607 0.999489 5.34166e-05   0.000674281 1.47407 0.0001   3.5e-05
HR_6 1776353924.563926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.6e-05
QR_4 1776353924.563926000 0.999440   0.998594 0.999508 -0.000114266   0.000600186 1.47565 0.0001   3.6e-05
HR_6 1776353924.573926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.001172
QR_4 1776353924.573926000 0.999533   0.998586 0.99956 -0.000278395   0.000574401 1.47783 0.0001   0.001172
HR_6 1776353924.583926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.4e-05
QR_4 1776353924.583926000 0.999618   0.998569 0.999578 -0.000426014   0.000532147 1.47936 0.0001   2.4e-05
HR_6 1776353924.593926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.9e-05
QR_4 1776353924.593926000 0.999687   0.998542 0.999587 -0.000599377   0.000464803 1.48044 0.0001   4.9e-05
HR_6 1776353924.603926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.3e-05
QR_4 1776353924.603926000 0.999767   0.998507 0.999605 -0.000830269   0.000387219 1.48299 0.0001   5.3e-05
HR_6 1776353924.613927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.2e-05
QR_4 1776353924.613927000 0.999839   0.998471 0.99962 -0.00109195   0.000335985 1.48397 0.0001   3.2e-05
HR_6 1776353924.623927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.1e-05
QR_4 1776353924.623927000 0.999934   0.998417 0.999636 -0.00135631   0.000347615 1.48387 0.0001   6.1e-05
HR_6 1776353924.633927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.2e-05
QR_4 1776353924.633927000 1.000022   0.998364 0.999667 -0.00167603   0.000430632 1.48404 0.0001   3.2e-05
HR_6 1776353924.643927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.00084
QR_4 1776353924.643927000 1.000113   0.998309 0.999698 -0.00193879   0.000576171 1.48436 0.0001   0.00084
HR_6 1776353924.653927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   8e-06
QR_4 1776353924.653927000 1.000208   0.998244 0.999724 -0.00219041   0.000694116 1.48361 0.0001   8e-06
HR_6 1776353924.663927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.3e-05
QR_4 1776353924.663927000 1.000301   0.998168 0.999736 -0.00238392   0.000758628 1.48349 0.0001   5.3e-05
HR_6 1776353924.673927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.8e-05
QR_4 1776353924.673927000 1.000403   0.998087 0.999759 -0.00253553   0.000770196 1.48408 0.0001   1.8e-05
HR_6 1776353924.683927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-05
QR_4 1776353924.683927000 1.000490   0.998001 0.999779 -0.00264401   0.000773483 1.48395 0.0001   2e-05
HR_6 1776353924.693927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-05
QR_4 1776353924.693927000 1.000572   0.99791 0.999812 -0.00276768   0.000895539 1.4838 0.0001   2e-05
HR_6 1776353924.703927000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.6e-05
QR_4 1776353924.703927000 1.000637   0.997841 0.999879 -0.00285182   0.00111606 1.48466 0.0001   5.6e-05
HR_6 1776353924.713928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.5e-05
QR_4 1776353924.713928000 1.000722   0.997756 0.999915 -0.00279252   0.00152443 1.48503 0.0001   5.5e-05
HR_6 1776353924.723928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000459
QR_4 1776353924.723928000 1.000806   0.997687 0.999947 -0.00267751   0.00191871 1.48544 0.0001   0.000459
HR_6 1776353924.733928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.9e-05
QR_4 1776353924.733928000 1.000889   0.997619 0.999938 -0.00258696   0.00221824 1.48598 0.0001   3.9e-05
HR_6 1776353924.743928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.1e-05
QR_4 1776353924.743928000 1.000969   0.997553 0.99993 -0.00248448   0.00240217 1.48629 0.0001   3.1e-05
HR_6 1776353924.753928000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-05
QR_4 1776353924.753928000 1.001045   0.99749 0.999952 -0.00248462   0.00243387 1.48586 0.0001   3e-05
HR_6 1776353924.763920000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-06
QR_4 1776353924.763920000 1.001118   0.997428 0.999905 -0.00258885   0.00241489 1.48643 0.0001   2e-06
HR_6 1776353924.773921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-06
QR_4 1776353924.773921000 1.001195   0.997361 0.999844 -0.00268157   0.00233198 1.48698 0.0001   3e-06
HR_6 1776353924.783921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.5e-05
QR_4 1776353924.783921000 1.001256   0.997297 0.999839 -0.00280084   0.00229022 1.48737 0.0001   3.5e-05
HR_6 1776353924.793921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-05
QR_4 1776353924.793921000 1.001311   0.997236 0.999829 -0.00290037   0.00228992 1.48793 0.0001   3e-05
HR_6 1776353924.803921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000427
QR_4 1776353924.803921000 1.001355   0.997171 0.999831 -0.00302232   0.00227678 1.48862 0.0001   0.000427
HR_6 1776353924.813921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1e-05
QR_4 1776353924.813921000 1.001404   0.997119 0.999833 -0.00316136   0.00229735 1.4888 0.0001   1e-05
HR_6 1776353924.823921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.2e-05
QR_4 1776353924.823921000 1.001455   0.997059 0.999855 -0.00320549   0.00236716 1.48907 0.0001   6.2e-05
HR_6 1776353924.833921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.001135
QR_4 1776353924.833921000 1.001511   0.99698 0.999937 -0.00316261   0.00249453 1.48976 0.0001   0.001135
HR_6 1776353924.843921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.3e-05
QR_4 1776353924.843921000 1.001543   0.996923 0.999923 -0.00310989   0.00256817 1.4898 0.0001   5.3e-05
HR_6 1776353924.853921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.9e-05
QR_4 1776353924.853921000 1.001577   0.996873 0.999946 -0.00298252   0.00265655 1.48918 0.0001   2.9e-05
HR_6 1776353924.863921000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3e-05
QR_4 1776353924.863921000 1.001606   0.996816 1.00003 -0.00288377   0.00268583 1.48846 0.0001   3e-05
HR_6 1776353924.873922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.9e-05
QR_4 1776353924.873922000 1.001630   0.996759 1.00013 -0.00287977   0.00264144 1.48772 0.0001   6.9e-05
HR_6 1776353924.883922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4e-05
QR_4 1776353924.883922000 1.001652   0.996698 1.00021 -0.00286301   0.00255669 1.48703 0.0001   4e-05
HR_6 1776353924.893922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000145
QR_4 1776353924.893922000 1.001665   0.996649 1.00027 -0.00285081   0.00249998 1.48662 0.0001   0.000145
HR_6 1776353924.903922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   8.9e-05
QR_4 1776353924.903922000 1.001681   0.996594 1.0004 -0.0029455   0.00237801 1.48626 0.0001   8.9e-05
HR_6 1776353924.913922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.4e-05
QR_4 1776353924.913922000 1.001696   0.996545 1.00056 -0.00296718   0.00221692 1.48635 0.0001   4.4e-05
HR_6 1776353924.923922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.1e-05
QR_4 1776353924.923922000 1.001724   0.996501 1.00078 -0.00297669   0.00209204 1.48676 0.0001   1.1e-05
HR_6 1776353924.933922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.8e-05
QR_4 1776353924.933922000 1.001746   0.996459 1.00096 -0.00287574   0.00201423 1.48665 0.0001   2.8e-05
HR_6 1776353924.943922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.4e-05
QR_4 1776353924.943922000 1.001759   0.996425 1.00121 -0.00261644   0.00203147 1.48728 0.0001   3.4e-05
HR_6 1776353924.953922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.9e-05
QR_4 1776353924.953922000 1.001774   0.996386 1.00146 -0.0023949   0.00202202 1.48841 0.0001   1.9e-05
HR_6 1776353924.963922000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.5e-05
QR_4 1776353924.963922000 1.001776   0.996364 1.00165 -0.00236873   0.00199384 1.48914 0.0001   2.5e-05
HR_6 1776353924.973923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.9e-05
QR_4 1776353924.973923000 1.001778   0.996362 1.00189 -0.00236145   0.00201787 1.49064 0.0001   3.9e-05
HR_6 1776353924.983923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.001385
QR_4 1776353924.983923000 1.001791   0.996366 1.00212 -0.0023621   0.00213995 1.4926 0.0001   0.001385
HR_6 1776353924.993923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.5e-05
QR_4 1776353924.993923000 1.001804   0.996367 1.00224 -0.00234853   0.00220183 1.49399 0.0001   2.5e-05
HR_6 1776353925.003923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.8e-05
QR_4 1776353925.003923000 1.001806   0.996372 1.00237 -0.00231825   0.00221094 1.49542 0.0001   6.8e-05
HR_6 1776353925.013923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.8e-05
QR_4 1776353925.013923000 1.001810   0.996381 1.00247 -0.00213377   0.00227666 1.49707 0.0001   2.8e-05
HR_6 1776353925.023923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.2e-05
QR_4 1776353925.023923000 1.001810   0.996389 1.00265 -0.00199861   0.00226496 1.49824 0.0001   5.2e-05
HR_6 1776353925.033923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.8e-05
QR_4 1776353925.033923000 1.001801   0.9964 1.00281 -0.00195071   0.00219692 1.49919 0.0001   4.8e-05
HR_6 1776353925.043923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.8e-05
QR_4 1776353925.043923000 1.001786   0.996409 1.00288 -0.00169023   0.00218488 1.49992 0.0001   5.8e-05
HR_6 1776353925.053923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.7e-05
QR_4 1776353925.053923000 1.001771   0.996415 1.00296 -0.00139683   0.00217663 1.50062 0.0001   6.7e-05
HR_6 1776353925.063923000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.2e-05
QR_4 1776353925.063923000 1.001756   0.996424 1.003 -0.00126603   0.00218474 1.50104 0.0001   4.2e-05
HR_6 1776353925.073924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.4e-05
QR_4 1776353925.073924000 1.001740   0.996438 1.00305 -0.00121955   0.00218649 1.50171 0.0001   1.4e-05
HR_6 1776353925.083924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.6e-05
QR_4 1776353925.083924000 1.001727   0.996455 1.00308 -0.00120846   0.00217662 1.5024 0.0001   1.6e-05
HR_6 1776353925.093924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000577
QR_4 1776353925.093924000 1.001709   0.996471 1.00309 -0.00121812   0.00217579 1.5028 0.0001   0.000577
HR_6 1776353925.103924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   8e-06
QR_4 1776353925.103924000 1.001684   0.996491 1.00307 -0.00105892   0.00216335 1.50347 0.0001   8e-06
HR_6 1776353925.113924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1.6e-05
QR_4 1776353925.113924000 1.001662   0.996506 1.00304 -0.00093256   0.00207805 1.50428 0.0001   1.6e-05
HR_6 1776353925.123924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000681
QR_4 1776353925.123924000 1.001647   0.996521 1.00302 -0.000801445   0.001924 1.50477 0.0001   0.000681
HR_6 1776353925.133924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.5e-05
QR_4 1776353925.133924000 1.001637   0.996538 1.00299 -0.000681716   0.00170942 1.50552 0.0001   5.5e-05
HR_6 1776353925.143924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.2e-05
QR_4 1776353925.143924000 1.001627   0.996566 1.00294 -0.000601877   0.00165897 1.50637 0.0001   5.2e-05
HR_6 1776353925.153924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   6.4e-05
QR_4 1776353925.153924000 1.001616   0.996606 1.00293 -0.000556346   0.00148422 1.50713 0.0001   6.4e-05
HR_6 1776353925.163924000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.00025
QR_4 1776353925.163924000 1.001595   0.996644 1.0029 -0.000589155   0.00139381 1.50778 0.0001   0.00025
HR_6 1776353925.173925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.9e-05
QR_4 1776353925.173925000 1.001572   0.996678 1.00288 -0.000581121   0.00133023 1.50854 0.0001   3.9e-05
HR_6 1776353925.183925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   0.000143
QR_4 1776353925.183925000 1.001539   0.996738 1.00285 -0.00069448   0.00119425 1.50957 0.0001   0.000143
HR_6 1776353925.193925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.4e-05
QR_4 1776353925.193925000 1.001519   0.996779 1.00283 -0.000760673   0.00107327 1.5101 0.0001   3.4e-05
HR_6 1776353925.203925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.1e-05
QR_4 1776353925.203925000 1.001497   0.996826 1.00282 -0.000758951   0.000944152 1.51076 0.0001   5.1e-05
HR_6 1776353925.213925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2e-05
QR_4 1776353925.213925000 1.001483   0.996893 1.00282 -0.000762675   0.000773639 1.51156 0.0001   2e-05
HR_6 1776353925.223925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   1e-05
QR_4 1776353925.223925000 1.001450   0.99696 1.00282 -0.000802817   0.000569508 1.51232 0.0001   1e-05
HR_6 1776353925.233925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.2e-05
QR_4 1776353925.233925000 1.001416   0.997015 1.00284 -0.000979791   0.00035934 1.51299 0.0001   4.2e-05
HR_6 1776353925.243925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   2.7e-05
QR_4 1776353925.243925000 1.001375   0.997091 1.00285 -0.00117872   0.000207359 1.51394 0.0001   2.7e-05
HR_6 1776353925.253925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.8e-05
QR_4 1776353925.253925000 1.001336   0.997151 1.00285 -0.00117508   0.000128352 1.51465 0.0001   3.8e-05
HR_6 1776353925.263925000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   7.3e-05
QR_4 1776353925.263925000 1.001262   0.997224 1.00286 -0.000986408   4.41208e-05 1.51557 0.0001   7.3e-05
HR_6 1776353925.273926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.6e-05
QR_4 1776353925.273926000 1.001192   0.997295 1.00287 -0.000438509   -2.63598e-05 1.51654 0.0001   5.6e-05
HR_6 1776353925.283926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5e-05
QR_4 1776353925.283926000 1.001131   0.997352 1.00287 2.1242e-05   -0.00014337 1.51758 0.0001   5e-05
HR_6 1776353925.293926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   4.6e-05
QR_4 1776353925.293926000 1.001066   0.997398 1.00287 0.000429379   -0.000284665 1.51862 0.0001   4.6e-05
HR_6 1776353925.303926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.7e-05
QR_4 1776353925.303926000 1.001005   0.99745 1.00287 0.00065814   -0.000452191 1.51935 0.0001   3.7e-05
HR_6 1776353925.313926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   3.4e-05
QR_4 1776353925.313926000 1.000947   0.997508 1.00285 0.00073206   -0.000631063 1.51997 0.0001   3.4e-05
HR_6 1776353925.323926000 0.999999   -1.55174e-06 0.24 -2.85663e-07   -1.64133e-07 8.11759e-06 0.0001   5.5e-05
QR_4 1776353925.323926000 1.000887   0.997567 1.00281 0.00069673   -0.000807865 1.52072 0.0001   5.5e-05
