# pom logged on Tue Apr 28 09:38:20 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1777369115.016121000 0 1 1 1 1 1 -0.824895 -0.340109 0.384288 -0.132783 0.197118 0.0363693 0.190913 -0.0808986 -0.235601 -0.222418 0.085304 -0.16704 1.81915 1.1221 -0.224768 5.84273e-05 5.96328e-05 2.68946e-05 1.07353e-06 1.00895e-06 7.52829e-06 0.000119195 0.000125133 1.69011e-05 0.000119195 0.000125133 1.69011e-05 0.00729664 0.00730357 0.00720203

1777369115.017665000 0 1 1 1 1 1 -0.824599 -0.340227 0.383926 -0.133097 0.197295 0.036059 0.193748 -0.078942 -0.235618 -0.216444 0.0921275 -0.16531 1.82293 1.1514 -0.179735 5.86375e-05 5.98512e-05 2.69407e-05 1.08647e-06 1.02132e-06 7.54137e-06 0.000119503 0.000125459 1.69549e-05 0.000119503 0.000125459 1.69549e-05 0.00909916 0.00910585 0.00900499
1777369115.018886000 0 1 1 1 1 1 -0.824361 -0.340323 0.383638 -0.133363 0.197417 0.0358052 0.195974 -0.0775359 -0.235838 -0.216444 0.0921275 -0.16531 1.82293 1.1514 -0.179735 5.88042e-05 6.00245e-05 2.69772e-05 1.11523e-06 1.04892e-06 7.57023e-06 0.000119843 0.000125814 1.70913e-05 0.000119843 0.000125814 1.70913e-05 0.0145172 0.0145239 0.014423
1777369115.020250000 0 1 1 1 1 1 -0.824093 -0.340427 0.383318 -0.133569 0.197568 0.0355871 0.198545 -0.0756897 -0.23576 -0.200607 0.0951893 -0.156802 1.83506 1.19149 -0.145221 5.89911e-05 6.02186e-05 2.70181e-05 1.06946e-06 1.00489e-06 7.5245e-06 0.000119892 0.000125877 1.69041e-05 0.000119892 0.000125877 1.69041e-05 0.00530415 0.00531006 0.00520802
1777369115.020838000 0 1 1 1 1 1 -0.823976 -0.340471 0.383179 -0.133688 0.197628 0.0354717 0.199624 -0.0749892 -0.235846 -0.200607 0.0951893 -0.156802 1.83506 1.19149 -0.145221 5.90718e-05 6.03025e-05 2.70357e-05 1.075e-06 1.01019e-06 7.53008e-06 0.000120024 0.000126017 1.6937e-05 0.000120024 0.000126017 1.6937e-05 0.0076563 0.00766221 0.00756017
1777369115.021924000 0 1 1 1 1 1 -0.823758 -0.340554 0.382921 -0.13388 0.197739 0.0352765 0.201588 -0.0737469 -0.236424 -0.195186 0.0953464 -0.154028 1.83013 1.18334 -0.218092 5.92211e-05 6.04577e-05 2.70684e-05 1.07595e-06 1.01107e-06 7.5311e-06 0.000120212 0.000126217 1.69425e-05 0.000120212 0.000126217 1.69425e-05 0.00778466 0.00779047 0.0076886
1777369115.026607000 0 1 1 1 1 1 -0.830234 -0.345583 0.38366 -0.134442 0.197783 0.0345148 0.201314 -0.0736842 -0.236436 -0.189715 0.105969 -0.154691 1.81446 1.17883 -0.31795 5.84797e-05 5.96868e-05 2.69129e-05 1.18902e-06 1.11928e-06 7.64056e-06 0.000119654 0.000125577 1.73752e-05 0.000119654 0.000125577 1.73752e-05 0.025023 0.0250287 0.0249285
1777369115.027168000 0 1 1 1 1 1 -0.830121 -0.345624 0.383528 -0.134548 0.197846 0.0344071 0.202332 -0.0730229 -0.236615 -0.189715 0.105969 -0.154691 1.81446 1.17883 -0.31795 5.8556e-05 5.97661e-05 2.69296e-05 1.26241e-06 1.1898e-06 7.71401e-06 0.000120045 0.000125975 1.7673e-05 0.000120045 0.000125975 1.7673e-05 0.0309954 0.031001 0.0309009

1777369115.028997000 0 1 1 1 1 1 -0.829742 -0.345748 0.383098 -0.134877 0.198146 0.0339508 0.206009 -0.0704668 -0.236202 -0.187816 0.117164 -0.167573 1.85077 1.2191 -0.21441 5.88055e-05 6.00253e-05 2.69844e-05 1.57122e-06 1.48655e-06 8.02299e-06 0.000121531 0.000127482 1.88636e-05 0.000121531 0.000127482 1.88636e-05 0.0429137 0.0429193 0.0428203
1777369115.032171000 0 1 1 1 1 1 -0.829078 -0.345964 0.38235 -0.135472 0.198694 0.033228 0.211989 -0.0663155 -0.236319 -0.188267 0.132682 -0.174866 1.86114 1.24683 -0.158842 5.92411e-05 6.0478e-05 2.70797e-05 1.10043e-06 1.03384e-06 7.55257e-06 0.000120395 0.000126385 1.71919e-05 0.000120395 0.000126385 1.71919e-05 0.0138332 0.0138388 0.0137384
1777369115.032762000 0 1 1 1 1 1 -0.837963 -0.348363 0.384065 -0.135415 0.198233 0.0333815 0.202368 -0.0683102 -0.234806 -0.188972 0.140496 -0.176483 1.8405 1.23958 -0.185184 5.79457e-05 5.91315e-05 2.6802e-05 1.07667e-06 1.01077e-06 7.52467e-06 0.000118472 0.000124332 1.69299e-05 0.000118472 0.000124332 1.69299e-05 0.0080895 0.00809488 0.00799452
1777369115.033975000 0 1 1 1 1 1 -0.837716 -0.348446 0.383779 -0.135647 0.198462 0.0331112 0.204441 -0.0668817 -0.235329 -0.190027 0.150605 -0.178532 1.81427 1.2275 -0.233877 5.81093e-05 5.93014e-05 2.68381e-05 1.06554e-06 9.99999e-07 7.5137e-06 0.000118621 0.000124494 1.68771e-05 0.000118621 0.000124494 1.68771e-05 0.00645119 0.0064563 0.00635614
1777369115.036441000 0 1 1 1 1 1 -0.837207 -0.348608 0.383197 -0.136115 0.198885 0.032571 0.208777 -0.063921 -0.236163 -0.190652 0.156719 -0.179745 1.79628 1.21894 -0.267196 5.84434e-05 5.96485e-05 2.69118e-05 1.10414e-06 1.03694e-06 7.55261e-06 0.0001192 0.0001251 1.70484e-05 0.0001192 0.0001251 1.70484e-05 0.0150168 0.0150217 0.0149222
1777369115.037145000 0 1 1 1 1 1 -0.83706 -0.348652 0.383031 -0.136248 0.199 0.0324182 0.210041 -0.0630631 -0.236351 -0.190652 0.156719 -0.179745 1.79628 1.21894 -0.267196 5.85391e-05 5.9748e-05 2.69328e-05 1.14901e-06 1.08001e-06 7.59758e-06 0.000119505 0.000125413 1.7236e-05 0.000119505 0.000125413 1.7236e-05 0.0208336 0.0208385 0.020739
1777369115.037825000 0 1 1 1 1 1 -0.836916 -0.348695 0.38287 -0.136377 0.199111 0.0322705 0.211263 -0.0622339 -0.236533 -0.190652 0.156719 -0.179745 1.79628 1.21894 -0.267196 5.86317e-05 5.98442e-05 2.69532e-05 1.21981e-06 1.14799e-06 7.66848e-06 0.000119906 0.000125822 1.75236e-05 0.000119906 0.000125822 1.75236e-05 0.0275013 0.0275062 0.0274067
1777369115.039013000 0 1 1 1 1 1 -0.836664 -0.348768 0.382589 -0.136602 0.199304 0.0320125 0.213397 -0.0607861 -0.23685 -0.190652 0.156719 -0.179745 1.79628 1.21894 -0.267196 5.87938e-05 6.00127e-05 2.69888e-05 1.43803e-06 1.35756e-06 7.88685e-06 0.000120972 0.000126901 1.83913e-05 0.000120972 0.000126901 1.83913e-05 0.04161 0.0416149 0.0415154
1777369115.040071000 0 1 1 1 1 1 -0.836432 -0.348826 0.382334 -0.136836 0.199754 0.031645 0.2154 -0.059236 -0.237804 -0.195652 0.189801 -0.195658 1.80585 1.24475 -0.335887 5.89386e-05 6.01631e-05 2.70205e-05 1.42414e-06 1.34397e-06 7.87332e-06 0.000121087 0.000127026 1.83341e-05 0.000121087 0.000127026 1.83341e-05 0.0335441 0.0335488 0.03345
1777369115.041019000 0 1 1 1 1 1 -0.836226 -0.348879 0.382108 -0.137064 0.200064 0.0312838 0.217325 -0.0575016 -0.238128 -0.201558 0.205214 -0.212062 1.83212 1.31335 -0.336593 5.90686e-05 6.02981e-05 2.7049e-05 1.07534e-06 1.00897e-06 7.52454e-06 0.000119939 0.000125888 1.70398e-05 0.000119939 0.000125888 1.70398e-05 0.00762469 0.0076291 0.00753175
1777369115.041808000 0 1 1 1 1 1 -0.836054 -0.348924 0.38192 -0.137221 0.200231 0.0310853 0.21877 -0.0564654 -0.238394 -0.201558 0.205214 -0.212062 1.83212 1.31335 -0.336593 5.9177e-05 6.04108e-05 2.70727e-05 1.08517e-06 1.01833e-06 7.53451e-06 0.000120138 0.000126095 1.71073e-05 0.000120138 0.000126095 1.71073e-05 0.0101291 0.0101335 0.0100361
1777369115.043434000 0 1 1 1 1 1 -0.846269 -0.353457 0.384308 -0.137262 0.199892 0.0308895 0.209357 -0.0591972 -0.235996 -0.205191 0.210401 -0.222181 1.83785 1.34648 -0.283568 5.80226e-05 5.92109e-05 2.68258e-05 1.06859e-06 1.00212e-06 7.51391e-06 0.000118461 0.000124299 1.69246e-05 0.000118461 0.000124299 1.69246e-05 0.00799759 0.0080015 0.00790479
1777369115.043859000 0 1 1 1 1 1 -0.84618 -0.353482 0.384208 -0.137348 0.199984 0.0307779 0.210138 -0.0586248 -0.236117 -0.205191 0.210401 -0.222181 1.83785 1.34648 -0.283568 5.808e-05 5.92705e-05 2.68385e-05 1.07615e-06 1.00935e-06 7.52155e-06 0.000118572 0.000124414 1.69654e-05 0.000118572 0.000124414 1.69654e-05 0.0101718 0.0101757 0.010079
1777369115.045280000 0 1 1 1 1 1 -0.845877 -0.353571 0.383869 -0.137662 0.200454 0.0302859 0.212095 -0.0569577 -0.237264 -0.211217 0.241882 -0.243173 1.73029 1.308 -0.404307 5.8272e-05 5.947e-05 2.68809e-05 1.06102e-06 9.94675e-07 7.5067e-06 0.000118723 0.000124576 1.68794e-05 0.000118723 0.000124576 1.68794e-05 0.00466211 0.00466505 0.00456862
1777369115.045824000 0 1 1 1 1 1 -0.845761 -0.353601 0.38374 -0.137775 0.200589 0.0301311 0.213037 -0.0562461 -0.237483 -0.211217 0.241882 -0.243173 1.73029 1.308 -0.404307 5.83458e-05 5.95466e-05 2.68972e-05 1.06483e-06 9.98274e-07 7.51062e-06 0.000118838 0.000124697 1.69045e-05 0.000118838 0.000124697 1.69045e-05 0.00655568 0.00655862 0.00646219
1777369115.048989000 0 1 1 1 1 1 -0.845078 -0.353773 0.382986 -0.138434 0.201374 0.0292299 0.218513 -0.0521063 -0.238763 -0.211217 0.241882 -0.243173 1.73029 1.308 -0.404307 5.87765e-05 5.99941e-05 2.6992e-05 1.25499e-06 1.18049e-06 7.70145e-06 0.000120166 0.000126058 1.77102e-05 0.000120166 0.000126058 1.77102e-05 0.0306147 0.0306177 0.0305212
1777369115.049920000 0 1 1 1 1 1 -0.844875 -0.353822 0.382761 -0.138637 0.201663 0.0289239 0.219787 -0.0510339 -0.239556 -0.212668 0.249777 -0.248305 1.69062 1.29126 -0.452992 5.89037e-05 6.01262e-05 2.70199e-05 1.20397e-06 1.13142e-06 7.65055e-06 0.000120105 0.000126002 1.75005e-05 0.000120105 0.000126002 1.75005e-05 0.0263615 0.0263639 0.0262687
1777369115.050862000 0 1 1 1 1 1 -0.844671 -0.35388 0.382539 -0.138838 0.201945 0.0286511 0.221421 -0.050177 -0.239414 -0.213444 0.255744 -0.247177 1.69688 1.24794 -0.380789 5.90327e-05 6.02603e-05 2.70482e-05 1.13902e-06 1.06899e-06 7.58575e-06 0.000120009 0.00012591 1.72552e-05 0.000120009 0.00012591 1.72552e-05 0.0193574 0.0193593 0.0192655
1777369115.051817000 0 1 1 1 1 1 -0.844458 -0.353927 0.38231 -0.139039 0.202195 0.0283747 0.223041 -0.0489854 -0.239777 -0.213444 0.255744 -0.247177 1.69688 1.24794 -0.380789 5.91639e-05 6.03965e-05 2.7077e-05 1.2224e-06 1.1489e-06 7.66933e-06 0.000120509 0.000126419 1.75985e-05 0.000120509 0.000126419 1.75985e-05 0.0277253 0.0277272 0.0276335
1777369115.052812000 0 1 1 1 1 1 -0.844236 -0.353975 0.382071 -0.139248 0.202455 0.0280867 0.22473 -0.0477435 -0.240156 -0.213444 0.255744 -0.247177 1.69688 1.24794 -0.380789 5.93008e-05 6.05388e-05 2.71069e-05 1.37856e-06 1.29863e-06 7.8257e-06 0.000121299 0.000127218 1.82243e-05 0.000121299 0.000127218 1.82243e-05 0.0386026 0.0386045 0.0385107
1777369115.054844000 0 1 1 1 1 1 -0.843775 -0.35407 0.381583 -0.139676 0.202987 0.0274983 0.228177 -0.0452079 -0.24093 -0.213444 0.255744 -0.247177 1.69688 1.24794 -0.380789 5.95815e-05 6.08304e-05 2.71683e-05 2.06411e-06 1.95604e-06 8.51169e-06 0.000124325 0.000130263 2.09157e-05 0.000124325 0.000130263 2.09157e-05 0.067644 0.067646 0.0675522
1777369115.055972000 0 1 1 1 1 1 -0.852596 -0.358567 0.383579 -0.139629 0.202713 0.0272806 0.220468 -0.0483674 -0.238547 -0.217685 0.257794 -0.267155 1.82193 1.33113 -0.2939 5.83518e-05 5.95522e-05 2.69055e-05 1.06295e-06 9.95285e-07 7.50654e-06 0.000118765 0.000124583 1.69313e-05 0.000118765 0.000124583 1.69313e-05 0.00418577 0.00418899 0.00409325
1777369115.058842000 0 1 1 1 1 1 -0.851955 -0.358701 0.382893 -0.140247 0.203469 0.0263894 0.225696 -0.0445473 -0.23939 -0.217685 0.257794 -0.267155 1.82193 1.33113 -0.2939 5.87421e-05 5.99577e-05 2.69915e-05 1.13468e-06 1.06382e-06 7.57887e-06 0.000119596 0.000125442 1.729e-05 0.000119596 0.000125442 1.729e-05 0.0195177 0.0195209 0.0194252
1777369115.059862000 0 1 1 1 1 1 -0.851722 -0.358745 0.38265 -0.140484 0.203709 0.0260098 0.227754 -0.0428153 -0.239423 -0.220194 0.253409 -0.275766 1.84577 1.37681 -0.261635 5.88814e-05 6.01024e-05 2.70221e-05 1.13558e-06 1.06458e-06 7.57989e-06 0.000119743 0.000125601 1.72643e-05 0.000119743 0.000125601 1.72643e-05 0.0191989 0.0192021 0.0191055
1777369115.060929000 0 1 1 1 1 1 -0.851473 -0.358797 0.382393 -0.140733 0.203961 0.0255892 0.229266 -0.0413665 -0.239803 -0.222476 0.249345 -0.285734 1.78512 1.37628 -0.274306 5.90275e-05 6.02541e-05 2.70542e-05 1.12623e-06 1.05551e-06 7.57067e-06 0.000119886 0.000125755 1.72248e-05 0.000119886 0.000125755 1.72248e-05 0.0151747 0.0151777 0.0150803
1777369115.062607000 0 1 1 1 1 1 -0.851086 -0.358867 0.381991 -0.141101 0.204335 0.0250148 0.231888 -0.0393777 -0.240044 -0.221944 0.241297 -0.288367 1.73134 1.3305 -0.242787 5.92581e-05 6.04936e-05 2.71048e-05 1.08693e-06 1.01768e-06 7.53166e-06 0.000120053 0.000125934 1.71088e-05 0.000120053 0.000125934 1.71088e-05 0.0118209 0.0118228 0.0117257
1777369115.063910000 0 1 1 1 1 1 -0.857611 -0.36554 0.383869 -0.140919 0.204114 0.0246568 0.226408 -0.0459898 -0.238194 -0.215263 0.227247 -0.287777 1.77903 1.22516 -0.220545 5.80589e-05 5.92473e-05 2.68478e-05 1.06478e-06 9.96085e-07 7.50566e-06 0.000118327 0.000124083 1.69243e-05 0.000118327 0.000124083 1.69243e-05 0.00691638 0.00691795 0.00682152
1777369115.064861000 0 1 1 1 1 1 -0.857394 -0.365587 0.383642 -0.141116 0.204322 0.0243199 0.228408 -0.0450133 -0.238507 -0.213312 0.224859 -0.288816 1.82772 1.19613 -0.236929 5.81873e-05 5.93806e-05 2.68762e-05 1.06612e-06 9.97283e-07 7.50697e-06 0.000118484 0.000124252 1.6925e-05 0.000118484 0.000124252 1.6925e-05 0.00691597 0.00691861 0.00682159
1777369115.066396000 0 1 1 1 1 1 -0.85704 -0.365657 0.383276 -0.141431 0.204659 0.0237884 0.231638 -0.0433476 -0.239061 -0.210603 0.221932 -0.290538 1.89608 1.16944 -0.267637 5.83951e-05 5.95964e-05 2.69222e-05 1.07555e-06 1.0062e-06 7.51652e-06 0.000118786 0.000124573 1.69745e-05 0.000118786 0.000124573 1.69745e-05 0.00971187 0.00971576 0.00961815
1777369115.070589000 0 1 1 1 1 1 -0.856043 -0.365834 0.382269 -0.142294 0.205572 0.0223494 0.24031 -0.0383232 -0.240413 -0.208179 0.217304 -0.293143 1.97383 1.18444 -0.292765 5.89665e-05 6.01899e-05 2.70481e-05 1.34685e-06 1.26586e-06 7.78833e-06 0.000120585 0.000126426 1.80832e-05 0.000120585 0.000126426 1.80832e-05 0.0365198 0.0365251 0.0364269

1777369115.071808000 0 1 1 1 1 1 -0.855749 -0.36588 0.381976 -0.142547 0.205842 0.0219403 0.242716 -0.0368794 -0.24077 -0.208179 0.217304 -0.293143 1.97383 1.18444 -0.292765 5.91336e-05 6.03636e-05 2.70848e-05 1.68023e-06 1.58519e-06 8.12192e-06 0.000122094 0.000127948 1.93895e-05 0.000122094 0.000127948 1.93895e-05 0.0530272 0.0530326 0.0529343
1777369115.072812000 0 1 1 1 1 1 -0.855504 -0.365917 0.381734 -0.142756 0.206065 0.0216034 0.244698 -0.0356902 -0.241063 -0.208179 0.217304 -0.293143 1.97383 1.18444 -0.292765 5.92717e-05 6.0507e-05 2.71151e-05 2.12762e-06 2.01372e-06 8.56949e-06 0.000124001 0.000129867 2.11295e-05 0.000124001 0.000129867 2.11295e-05 0.0691023 0.0691077 0.0690095
1777369115.073806000 0 1 1 1 1 1 -0.85526 -0.365952 0.381494 -0.142963 0.206285 0.0212697 0.246659 -0.0345129 -0.241354 -0.208179 0.217304 -0.293143 1.97383 1.18444 -0.292765 5.94087e-05 6.06494e-05 2.71452e-05 2.77734e-06 2.63601e-06 9.21938e-06 0.000126682 0.00013256 2.36461e-05 0.000126682 0.00013256 2.36461e-05 0.0872237 0.087229 0.0871308
1777369115.074812000 0 1 1 1 1 1 -0.855011 -0.365986 0.381252 -0.143172 0.206508 0.0209319 0.248645 -0.0333215 -0.241649 -0.208179 0.217304 -0.293143 1.97383 1.18444 -0.292765 5.95478e-05 6.07938e-05 2.71757e-05 3.70188e-06 3.52145e-06 1.01441e-05 0.000130421 0.000136311 2.72174e-05 0.000130421 0.000136311 2.72174e-05 0.107797 0.107803 0.107705
1777369115.075907000 0 1 1 1 1 1 -0.854737 -0.366021 0.380987 -0.1434 0.206751 0.0205642 0.250806 -0.0320245 -0.24197 -0.208179 0.217304 -0.293143 1.97383 1.18444 -0.292765 5.96996e-05 6.09515e-05 2.72091e-05 5.0901e-06 4.85083e-06 1.15325e-05 0.000135955 0.000141857 3.2569e-05 0.000135955 0.000141857 3.2569e-05 0.132751 0.132757 0.132659
1777369115.077382000 0 1 1 1 1 1 -0.865292 -0.369179 0.381645 -0.143451 0.206312 0.0203723 0.242369 -0.0331583 -0.241146 -0.205733 0.212442 -0.295914 2.0582 1.22397 -0.3156 5.85147e-05 5.97201e-05 2.69559e-05 2.51021e-06 2.37965e-06 8.94843e-06 0.000124496 0.000130297 2.26389e-05 0.000124496 0.000130297 2.26389e-05 0.0735687 0.0735756 0.0734772
1777369115.077919000 0 1 1 1 1 1 -0.865171 -0.36918 0.381512 -0.143497 0.206228 0.0202527 0.241764 -0.0290594 -0.24177 -0.200012 0.19572 -0.290952 1.91513 1.5119 -0.353565 5.85876e-05 5.97958e-05 2.69719e-05 1.46766e-06 1.38086e-06 7.90583e-06 0.000120653 0.000126483 1.87175e-05 0.000120653 0.000126483 1.87175e-05 0.0387943 0.0388037 0.0387028
1777369115.078813000 0 1 1 1 1 1 -0.864954 -0.369205 0.381296 -0.143676 0.206406 0.0199559 0.243476 -0.0277077 -0.242086 -0.200012 0.19572 -0.290952 1.91513 1.5119 -0.353565 5.87093e-05 5.99223e-05 2.69987e-05 1.58903e-06 1.49706e-06 8.02733e-06 0.000121313 0.000127156 1.9231e-05 0.000121313 0.000127156 1.9231e-05 0.0415266 0.041536 0.0414351
1777369115.079894000 0 1 1 1 1 1 -0.864693 -0.369231 0.381034 -0.143877 0.206587 0.0196173 0.244846 -0.0252268 -0.242527 -0.198027 0.191727 -0.288766 1.83629 1.60739 -0.360133 5.88568e-05 6.00754e-05 2.70312e-05 1.07048e-06 1.00013e-06 7.50889e-06 0.000119413 0.000125234 1.71384e-05 0.000119413 0.000125234 1.71384e-05 0.00755731 0.00755948 0.00746246
1777369115.080934000 0 1 1 1 1 1 -0.864441 -0.369233 0.380781 -0.144086 0.206755 0.0193513 0.247911 -0.0230016 -0.242935 -0.19899 0.184925 -0.283156 1.9842 1.67079 -0.364398 5.89991e-05 6.02231e-05 2.70625e-05 1.07205e-06 1.00158e-06 7.51042e-06 0.000119547 0.000125367 1.70959e-05 0.000119547 0.000125367 1.70959e-05 0.00703316 0.00703304 0.0069372
1777369115.082909000 0 1 1 1 1 1 -0.863948 -0.369275 0.380301 -0.144481 0.207128 0.018711 0.25183 -0.0197017 -0.243655 -0.19899 0.184925 -0.283156 1.9842 1.67079 -0.364398 5.92702e-05 6.05048e-05 2.71221e-05 1.11246e-06 1.04016e-06 7.55111e-06 0.000120087 0.000125925 1.73066e-05 0.000120087 0.000125925 1.73066e-05 0.0153313 0.0153312 0.0152353
1777369115.087595000 0 1 1 1 1 1 -0.87147 -0.373578 0.381059 -0.14511 0.207392 0.0174845 0.251781 -0.0156115 -0.244322 -0.198259 0.181044 -0.276879 2.06162 1.77588 -0.448795 5.85292e-05 5.97343e-05 2.69662e-05 1.52322e-06 1.43296e-06 7.95831e-06 0.000120696 0.000126445 1.88923e-05 0.000120696 0.000126445 1.88923e-05 0.0464414 0.0464412 0.046345
1777369115.088842000 0 1 1 1 1 1 -0.871177 -0.373631 0.380749 -0.145258 0.207475 0.0171688 0.25336 -0.0120053 -0.246632 -0.187224 0.166546 -0.262947 1.9723 1.91506 -0.613259 5.86988e-05 5.99104e-05 2.70037e-05 1.78204e-06 1.68075e-06 8.21689e-06 0.000121864 0.000127628 1.98578e-05 0.000121864 0.000127628 1.98578e-05 0.0513222 0.0513217 0.0512254
1777369115.091002000 0 1 1 1 1 1 -0.870626 -0.373653 0.380215 -0.145665 0.207842 0.0165169 0.25762 -0.00786864 -0.247957 -0.187224 0.166546 -0.262947 1.9723 1.91506 -0.613259 5.89939e-05 6.02169e-05 2.70689e-05 2.28438e-06 2.16149e-06 8.71949e-06 0.000124216 0.00013 2.18508e-05 0.000124216 0.00013 2.18508e-05 0.0605956 0.0605951 0.0604989
1777369115.091833000 0 1 1 1 1 1 -0.870422 -0.373679 0.379995 -0.1457 0.207879 0.0163284 0.257334 -0.00834097 -0.251278 -0.175864 0.156871 -0.258848 1.79038 1.7219 -0.879329 5.91076e-05 6.0335e-05 2.70939e-05 1.08721e-06 1.01519e-06 7.52241e-06 0.000119812 0.00012558 1.73258e-05 0.000119812 0.00012558 1.73258e-05 0.0107025 0.0106968 0.0106048
1777369115.092841000 0 1 1 1 1 1 -0.870161 -0.373708 0.37974 -0.145856 0.208026 0.0160232 0.258808 -0.00750463 -0.252582 -0.17231 0.154526 -0.258662 1.74385 1.603 -0.937572 5.92457e-05 6.04783e-05 2.71243e-05 1.06835e-06 9.9707e-07 7.50336e-06 0.000119794 0.000125564 1.71726e-05 0.000119794 0.000125564 1.71726e-05 0.00688205 0.00687698 0.00679027
1777369115.093848000 0 1 1 1 1 1 -0.869899 -0.373729 0.379485 -0.146017 0.208175 0.0157221 0.260318 -0.00659888 -0.25383 -0.169448 0.152654 -0.258533 1.7059 1.49909 -0.983994 5.93842e-05 6.0622e-05 2.71548e-05 1.06779e-06 9.96477e-07 7.50258e-06 0.000119925 0.000125702 1.71544e-05 0.000119925 0.000125702 1.71544e-05 0.00642843 0.00642445 0.00633944
1777369115.094846000 0 1 1 1 1 1 -0.869639 -0.373735 0.379231 -0.146187 0.20833 0.0154288 0.262021 -0.00510275 -0.254812 -0.169448 0.152654 -0.258533 1.7059 1.49909 -0.983994 5.95219e-05 6.0765e-05 2.7185e-05 1.08663e-06 1.01446e-06 7.52154e-06 0.000120179 0.000125962 1.72489e-05 0.000120179 0.000125962 1.72489e-05 0.0116738 0.0116699 0.0115848
1777369115.095925000 0 1 1 1 1 1 -0.879258 -0.381128 0.381841 -0.145851 0.207808 0.0152792 0.251794 -0.0132492 -0.253645 -0.165141 0.150035 -0.258372 1.64289 1.33631 -1.05144 5.82876e-05 5.94823e-05 2.69202e-05 1.07902e-06 1.00695e-06 7.5094e-06 0.000118458 0.000124115 1.71239e-05 0.000118458 0.000124115 1.71239e-05 0.00978947 0.00978648 0.00970309
1777369115.097050000 0 1 1 1 1 1 -0.878961 -0.381171 0.381554 -0.145988 0.207948 0.0149173 0.253736 -0.0130725 -0.25512 -0.155668 0.143894 -0.260298 1.65401 1.11572 -1.1022 5.84398e-05 5.96401e-05 2.6954e-05 1.06559e-06 9.94055e-07 7.49557e-06 0.000118576 0.000124244 1.70825e-05 0.000118576 0.000124244 1.70825e-05 0.0076632 0.00766245 0.00758098

1777369115.098845000 0 1 1 1 1 1 -0.878485 -0.381226 0.381094 -0.146189 0.208151 0.0143587 0.257059 -0.0117262 -0.257098 -0.13852 0.131032 -0.261234 1.70173 1.02999 -1.1016 5.86833e-05 5.98926e-05 2.7008e-05 1.06282e-06 9.91374e-07 7.49134e-06 0.000118818 0.000124512 1.70695e-05 0.000118818 0.000124512 1.70695e-05 0.00627576 0.00627969 0.00619852
1777369115.099796000 0 1 1 1 1 1 -0.87824 -0.381237 0.380849 -0.146322 0.208278 0.0140828 0.258678 -0.0107466 -0.258146 -0.13852 0.131032 -0.261234 1.70173 1.02999 -1.1016 5.88129e-05 6.00271e-05 2.70366e-05 1.08009e-06 1.00787e-06 7.50871e-06 0.000119044 0.000124747 1.71516e-05 0.000119044 0.000124747 1.71516e-05 0.0112141 0.011218 0.0111368
1777369115.100794000 0 1 1 1 1 1 -0.877981 -0.381247 0.380591 -0.146461 0.20841 0.0137933 0.260376 -0.00971866 -0.259246 -0.13852 0.131032 -0.261234 1.70173 1.02999 -1.1016 5.89492e-05 6.01686e-05 2.70667e-05 1.12656e-06 1.05232e-06 7.55528e-06 0.000119391 0.000125104 1.73481e-05 0.000119391 0.000125104 1.73481e-05 0.0185576 0.0185616 0.0184804
1777369115.101851000 0 1 1 1 1 1 -0.877711 -0.381242 0.380317 -0.146453 0.20842 0.0135462 0.26167 -0.00714134 -0.260327 -0.113442 0.110257 -0.258553 1.63252 1.23533 -1.08994 5.90938e-05 6.03188e-05 2.70986e-05 1.14346e-06 1.0685e-06 7.57203e-06 0.000119617 0.000125344 1.74184e-05 0.000119617 0.000125344 1.74184e-05 0.0169177 0.0169224 0.0168412
1777369115.103053000 0 1 1 1 1 1 -0.886199 -0.385476 0.382332 -0.14628 0.20797 0.0134651 0.253275 -0.0105617 -0.259425 -0.113054 0.110253 -0.258261 1.62723 1.23294 -1.08861 5.78854e-05 5.90632e-05 2.68384e-05 1.18838e-06 1.11126e-06 7.61284e-06 0.000118154 0.000123762 1.75228e-05 0.000118154 0.000123762 1.75228e-05 0.0188916 0.0188963 0.0188156
1777369115.104205000 0 1 1 1 1 1 -0.885914 -0.385476 0.382039 -0.146251 0.207938 0.0131687 0.253449 -0.00719643 -0.258967 -0.0900916 0.087846 -0.257684 1.39174 1.50145 -0.85102 5.80401e-05 5.92238e-05 2.68728e-05 1.06475e-06 9.92886e-07 7.48923e-06 0.000117898 0.000123504 1.7087e-05 0.000117898 0.000123504 1.7087e-05 0.0077134 0.00771537 0.0076354
1777369115.104923000 0 1 1 1 1 1 -0.885723 -0.385473 0.381851 -0.146278 0.20792 0.0128748 0.254497 -0.00683532 -0.259511 -0.0797018 0.0724813 -0.264988 1.39529 1.39399 -0.840531 5.81363e-05 5.93238e-05 2.68943e-05 1.06402e-06 9.92211e-07 7.48686e-06 0.000117997 0.000123586 1.70556e-05 0.000117997 0.000123586 1.70556e-05 0.00623677 0.00623424 0.00615418
